zip,SAMPLE_ID,SAMPLE_ENERGY,green,mycellphone,payattn,considerproduct,veryhotdays,firstone,conscientiousrecycle,reduceenergy,realeffort,willingchanges,highenergyproblem,ccreal,scarce,solar,wind,muchasican,futurepower,phev
27609,20204946,9699,0,1.0,5.0,8.0,5.0,3.0,10.0,5.0,5.0,5.0,8.0,5.0,8.0,5.0,3.0,7.0,5.0,5.0
27534,20213356,18288,0,5.0,5.0,9.0,1.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,8.0
27542,20201361,19772,0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,8.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
27330,20212456,19743,1,8.0,4.0,5.0,4.0,3.0,6.0,8.0,7.0,4.0,6.0,5.0,5.0,8.0,8.0,4.0,5.0,2.0
32725,40419451,19014,0,6.0,7.0,10.0,1.0,1.0,10.0,1.0,6.0,7.0,10.0,1.0,1.0,5.0,5.0,10.0,7.0,1.0
32746,40406546,26256,0,1.0,9.0,2.0,9.0,4.0,10.0,8.0,9.0,4.0,5.0,1.0,3.0,4.0,3.0,8.0,7.0,8.0
34758,40422246,29825,0,7.0,2.0,6.0,4.0,5.0,3.0,6.0,6.0,4.0,4.0,1.0,3.0,6.0,5.0,3.0,2.0,2.0
32765,40419881,23578,0,5.0,5.0,6.0,3.0,6.0,5.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,5.0,7.0,4.0
33778,30318491,15590,0,4.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,6.0,1.0,5.0,10.0,10.0,8.0,6.0,1.0
32779,30320786,27403,0,8.0,5.0,8.0,8.0,6.0,8.0,6.0,8.0,5.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0
32725,30320756,21723,0,6.0,7.0,4.0,3.0,4.0,7.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,2.0
27880,10105611,10155,0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0
27609,10105906,14011,0,4.0,7.0,10.0,8.0,8.0,8.0,3.0,3.0,4.0,1.0,1.0,1.0,6.0,6.0,10.0,2.0,6.0
27511,10102986,6509,0,8.0,8.0,6.0,1.0,6.0,7.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0
27519,10103481,14175,1,8.0,4.0,2.0,1.0,5.0,10.0,10.0,9.0,6.0,5.0,10.0,8.0,6.0,6.0,3.0,5.0,5.0
28314,10114266,22577,0,7.0,5.0,5.0,5.0,4.0,8.0,7.0,7.0,5.0,5.0,2.0,5.0,2.0,2.0,8.0,5.0,2.0
33767,30304301,14670,0,10.0,8.0,8.0,3.0,10.0,2.0,7.0,7.0,2.0,8.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0
32746,30307061,51275,0,7.0,4.0,5.0,5.0,7.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0
33870,30323466,5690,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
28394,10111491,10044,0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,7.0,8.0,5.0,5.0,5.0,10.0,10.0,1.0
29153,10110036,14388,0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,7.0,9.0,3.0,3.0,7.0,7.0,5.0,5.0,1.0
27807,10108171,16048,0,2.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,7.0,4.0,7.0,3.0,3.0,5.0,7.0,1.0
27203,10109656,26006,1,5.0,5.0,5.0,1.0,1.0,5.0,10.0,10.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
27526,20200971,27465,0,9.0,6.0,4.0,3.0,8.0,8.0,6.0,8.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0,5.0,1.0
27617,20203041,16300,0,8.0,5.0,5.0,2.0,8.0,10.0,8.0,9.0,7.0,8.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0
32725,30321456,9753,0,2.0,5.0,3.0,2.0,2.0,5.0,5.0,7.0,3.0,8.0,1.0,7.0,8.0,7.0,7.0,6.0,2.0
28711,10119066,14543,0,2.0,6.0,6.0,2.0,2.0,8.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,8.0,5.0,2.0
33767,30304106,20817,0,6.0,8.0,8.0,4.0,6.0,6.0,7.0,6.0,6.0,7.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0
34689,30303776,7466,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
32701,30319096,25645,0,5.0,10.0,8.0,1.0,1.0,1.0,8.0,9.0,2.0,9.0,5.0,5.0,5.0,5.0,8.0,5.0,1.0
28428,10118516,4787,0,9.0,5.0,5.0,8.0,3.0,5.0,4.0,9.0,9.0,4.0,4.0,2.0,9.0,9.0,3.0,8.0,3.0
32707,30319731,18336,1,2.0,5.0,7.0,1.0,1.0,4.0,7.0,6.0,1.0,6.0,10.0,1.0,10.0,8.0,4.0,3.0,3.0
28443,10115536,10440,0,5.0,3.0,1.0,1.0,3.0,8.0,3.0,8.0,3.0,9.0,1.0,5.0,10.0,10.0,8.0,3.0,1.0
33541,30306141,5079,0,3.0,5.0,1.0,3.0,3.0,3.0,7.0,6.0,5.0,9.0,1.0,8.0,7.0,7.0,3.0,4.0,1.0
32779,30306456,25906,0,5.0,3.0,1.0,5.0,1.0,10.0,7.0,7.0,5.0,5.0,1.0,5.0,6.0,6.0,8.0,5.0,5.0
32159,30313266,11282,0,1.0,3.0,7.0,2.0,2.0,10.0,8.0,8.0,4.0,9.0,1.0,7.0,2.0,2.0,6.0,6.0,5.0
34428,30301301,2889,0,7.0,1.0,6.0,2.0,9.0,9.0,3.0,7.0,3.0,3.0,1.0,1.0,9.0,9.0,8.0,4.0,1.0
27603,10108421,8753,0,10.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
32822,40412441,14249,0,4.0,5.0,7.0,5.0,3.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,5.0,3.0,3.0
32703,40420501,9920,0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,7.0,7.0,4.0
27609,20207516,5513,0,1.0,5.0,5.0,2.0,1.0,7.0,7.0,8.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0
33763,40418076,8435,1,1.0,10.0,4.0,1.0,3.0,5.0,8.0,9.0,3.0,9.0,9.0,9.0,5.0,5.0,10.0,5.0,5.0
28451,20216686,4634,1,5.0,5.0,5.0,2.0,5.0,8.0,5.0,5.0,7.0,5.0,8.0,4.0,8.0,8.0,5.0,5.0,5.0
29150,20210896,13455,0,4.0,8.0,5.0,5.0,5.0,8.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,1.0
34695,40406421,7909,0,3.0,5.0,5.0,6.0,1.0,10.0,10.0,10.0,3.0,3.0,3.0,8.0,8.0,8.0,10.0,5.0,1.0
34432,40413631,6294,0,2.0,9.0,1.0,1.0,2.0,5.0,2.0,10.0,5.0,9.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0
28787,10120031,7455,0,5.0,4.0,6.0,6.0,5.0,8.0,2.0,7.0,2.0,6.0,1.0,8.0,2.0,2.0,3.0,6.0,1.0
33781,30305606,9432,0,5.0,4.0,6.0,8.0,5.0,5.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,8.0,5.0,5.0,2.0
29150,20209996,23532,0,5.0,7.0,9.0,7.0,9.0,10.0,9.0,9.0,8.0,3.0,3.0,3.0,8.0,2.0,8.0,6.0,2.0
27615,20202776,14876,0,3.0,5.0,5.0,2.0,4.0,9.0,4.0,7.0,5.0,7.0,4.0,5.0,8.0,8.0,6.0,5.0,4.0
29550,20209066,19329,0,1.0,5.0,10.0,10.0,1.0,1.0,6.0,10.0,6.0,1.0,1.0,10.0,1.0,1.0,10.0,6.0,1.0
28379,10112126,8570,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
28379,10109311,19419,0,4.0,8.0,6.0,2.0,6.0,8.0,2.0,9.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,5.0
27613,10102746,15420,0,7.0,7.0,2.0,1.0,5.0,9.0,7.0,4.0,5.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,5.0
28806,10119071,14680,0,3.0,5.0,8.0,5.0,3.0,3.0,5.0,10.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0
27330,10111626,13821,0,5.0,5.0,7.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0
27330,10110466,10607,0,6.0,7.0,6.0,1.0,5.0,8.0,4.0,6.0,5.0,9.0,1.0,5.0,5.0,8.0,4.0,4.0,1.0
29168,10112781,15567,0,3.0,6.0,5.0,1.0,5.0,2.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,3.0,8.0,5.0,2.0
28480,10116471,6642,0,3.0,8.0,5.0,6.0,5.0,9.0,7.0,7.0,5.0,8.0,4.0,7.0,2.0,2.0,7.0,7.0,3.0
34698,30314881,37882,1,5.0,5.0,8.0,8.0,4.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0
27614,10104171,6386,0,6.0,3.0,5.0,1.0,5.0,9.0,8.0,9.0,6.0,6.0,3.0,3.0,4.0,8.0,6.0,6.0,1.0
28428,20217766,5653,0,10.0,4.0,8.0,1.0,9.0,8.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0
33761,40402881,11909,0,1.0,5.0,1.0,1.0,1.0,10.0,5.0,10.0,4.0,10.0,5.0,10.0,10.0,10.0,8.0,5.0,5.0
33767,40404581,14996,0,8.0,7.0,10.0,1.0,9.0,5.0,6.0,7.0,4.0,3.0,3.0,5.0,3.0,3.0,6.0,6.0,1.0
33853,40409596,26165,0,1.0,4.0,3.0,4.0,3.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0,6.0,6.0,6.0,2.0,2.0
27536,20208791,1417,0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
27540,10104826,2714,0,7.0,8.0,7.0,1.0,5.0,3.0,3.0,5.0,4.0,7.0,1.0,5.0,1.0,1.0,6.0,4.0,2.0
27571,10105011,4601,1,6.0,6.0,6.0,7.0,2.0,5.0,6.0,6.0,6.0,6.0,2.0,4.0,5.0,5.0,6.0,5.0,3.0
33843,30324821,4166,0,1.0,6.0,4.0,1.0,1.0,3.0,2.0,7.0,1.0,8.0,2.0,1.0,5.0,5.0,10.0,6.0,1.0
28405,10116821,12519,0,3.0,5.0,5.0,1.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,1.0
32763,30307101,16900,0,5.0,4.0,6.0,1.0,4.0,9.0,5.0,5.0,4.0,8.0,5.0,2.0,5.0,5.0,5.0,4.0,1.0
33853,40411866,11824,0,7.0,7.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,7.0,5.0,8.0,8.0,7.0,5.0,3.0
33763,30318216,6293,0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,8.0,10.0,8.0
32750,30319931,8212,0,8.0,3.0,7.0,1.0,9.0,6.0,2.0,7.0,5.0,9.0,2.0,7.0,7.0,9.0,6.0,4.0,2.0
32725,30306966,18902,0,8.0,9.0,3.0,1.0,3.0,8.0,7.0,7.0,6.0,9.0,2.0,5.0,5.0,5.0,7.0,7.0,2.0
32724,30320016,14561,0,5.0,10.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,7.0,5.0,5.0,5.0,10.0,5.0,1.0
34655,40402441,17147,0,1.0,8.0,5.0,1.0,1.0,2.0,5.0,6.0,6.0,10.0,6.0,10.0,9.0,9.0,4.0,5.0,2.0
33701,40403956,8786,0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
32347,30312751,20181,0,1.0,9.0,1.0,1.0,1.0,5.0,8.0,8.0,5.0,9.0,1.0,5.0,5.0,5.0,9.0,5.0,1.0
29574,10110576,15123,0,2.0,5.0,5.0,1.0,2.0,5.0,5.0,7.0,5.0,7.0,5.0,6.0,8.0,8.0,8.0,7.0,5.0
34655,30315481,11360,0,1.0,2.0,4.0,1.0,4.0,4.0,6.0,9.0,5.0,9.0,2.0,9.0,8.0,8.0,5.0,8.0,1.0
27511,10106856,9095,0,10.0,1.0,1.0,1.0,10.0,1.0,8.0,8.0,6.0,6.0,10.0,6.0,10.0,7.0,1.0,1.0,8.0
27616,10105106,6983,0,6.0,2.0,4.0,1.0,3.0,10.0,2.0,5.0,3.0,9.0,1.0,7.0,4.0,4.0,7.0,3.0,1.0
27597,10104886,4237,0,5.0,10.0,5.0,1.0,1.0,10.0,5.0,5.0,10.0,10.0,1.0,5.0,5.0,1.0,10.0,5.0,1.0
32836,40410246,24032,0,10.0,5.0,7.0,1.0,9.0,2.0,5.0,5.0,2.0,10.0,3.0,6.0,10.0,10.0,3.0,3.0,10.0
28315,20209061,19286,0,5.0,5.0,2.0,1.0,6.0,10.0,10.0,6.0,10.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0
32837,40410926,12699,0,1.0,7.0,5.0,5.0,1.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0
32828,40421811,14278,0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
27545,10103146,12267,0,4.0,5.0,5.0,1.0,6.0,4.0,6.0,5.0,3.0,6.0,5.0,3.0,5.0,5.0,3.0,3.0,8.0
28732,10119776,9054,0,1.0,8.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,7.0,5.0,9.0,9.0,9.0,5.0,10.0
32713,30319356,20916,0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,4.0,7.0,7.0,7.0,5.0,5.0,4.0,5.0,1.0
32052,30313161,12285,0,10.0,6.0,6.0,1.0,6.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
29520,20209856,20789,0,3.0,2.0,3.0,2.0,8.0,9.0,8.0,8.0,6.0,7.0,9.0,5.0,5.0,5.0,3.0,6.0,2.0
33772,30303701,9074,0,1.0,10.0,1.0,1.0,1.0,10.0,5.0,10.0,1.0,5.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0
34689,30315786,14605,0,6.0,3.0,6.0,8.0,2.0,6.0,5.0,6.0,6.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0
33844,30312261,11408,0,5.0,5.0,2.0,8.0,3.0,6.0,8.0,8.0,4.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,1.0
28546,20214246,18039,0,8.0,2.0,7.0,5.0,2.0,6.0,6.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
28461,20213936,24621,0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,1.0,1.0,5.0,5.0,1.0
28443,20213716,21903,0,6.0,2.0,7.0,5.0,2.0,2.0,6.0,7.0,3.0,9.0,2.0,8.0,9.0,9.0,4.0,3.0,1.0
28303,20213791,22532,0,10.0,8.0,7.0,8.0,2.0,8.0,5.0,5.0,7.0,5.0,1.0,5.0,7.0,7.0,8.0,1.0,1.0
28340,20211836,10003,0,10.0,10.0,1.0,1.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0
27526,20201761,23520,0,5.0,7.0,4.0,2.0,5.0,7.0,5.0,7.0,7.0,8.0,1.0,7.0,7.0,7.0,6.0,5.0,3.0
27330,20210806,12181,0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,10.0,10.0,10.0,10.0,5.0,1.0
28412,10116561,8507,0,1.0,2.0,6.0,1.0,1.0,10.0,6.0,10.0,5.0,10.0,5.0,8.0,10.0,10.0,8.0,5.0,1.0
29550,10109031,25760,0,1.0,3.0,4.0,1.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,3.0,7.0,7.0,2.0,2.0,1.0
33875,40410866,10932,0,5.0,8.0,3.0,4.0,5.0,3.0,6.0,6.0,3.0,5.0,1.0,8.0,1.0,1.0,5.0,4.0,2.0
33837,40410536,23120,0,10.0,5.0,5.0,1.0,2.0,10.0,7.0,7.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
32344,30313456,7193,0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0
33767,30305376,9469,0,2.0,8.0,6.0,3.0,4.0,9.0,8.0,8.0,6.0,5.0,6.0,6.0,9.0,9.0,9.0,4.0,2.0
33761,30304636,13271,0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,5.0
29506,20209211,21388,0,1.0,10.0,2.0,1.0,6.0,10.0,8.0,8.0,6.0,8.0,1.0,6.0,6.0,3.0,9.0,6.0,2.0
33714,40406056,10872,0,6.0,6.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,6.0,6.0,4.0
27616,20206976,6733,1,5.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0
28732,20219721,14260,0,1.0,9.0,8.0,7.0,6.0,10.0,9.0,9.0,8.0,8.0,1.0,9.0,4.0,1.0,8.0,9.0,5.0
27513,10100471,21430,0,7.0,4.0,2.0,2.0,6.0,8.0,5.0,3.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,4.0,4.0
27513,10105916,14408,0,4.0,5.0,6.0,2.0,3.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,8.0,8.0,5.0,5.0,2.0
27511,20201756,23440,0,8.0,4.0,6.0,1.0,3.0,8.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,5.0
28451,20213376,18407,0,6.0,3.0,9.0,4.0,8.0,10.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,6.0,4.0,5.0,3.0
34491,40413241,11701,0,3.0,7.0,8.0,9.0,3.0,9.0,5.0,8.0,6.0,7.0,1.0,7.0,2.0,2.0,9.0,4.0,1.0
28303,10113146,18921,0,3.0,3.0,5.0,1.0,1.0,10.0,5.0,5.0,3.0,5.0,9.0,5.0,5.0,5.0,4.0,5.0,8.0
32320,30312801,18867,0,1.0,6.0,7.0,1.0,3.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0
28412,10117271,6154,0,10.0,4.0,6.0,5.0,4.0,8.0,7.0,7.0,6.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0
27614,10105066,6719,0,5.0,3.0,5.0,1.0,2.0,10.0,5.0,7.0,4.0,7.0,1.0,5.0,5.0,5.0,8.0,3.0,1.0
32159,30313846,9907,0,1.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,5.0
33763,30317911,5564,1,5.0,3.0,8.0,5.0,1.0,4.0,5.0,9.0,3.0,5.0,10.0,5.0,5.0,5.0,9.0,3.0,7.0
34653,40403636,10173,1,10.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,5.0,5.0,1.0,9.0,5.0,5.0,10.0,9.0,5.0
28373,20210816,7175,0,9.0,7.0,4.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,5.0,5.0,8.0,8.0,6.0,5.0,1.0
27603,20206951,6572,0,10.0,6.0,5.0,6.0,3.0,10.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,5.0,10.0,5.0,5.0
28394,20209606,30565,0,10.0,5.0,5.0,1.0,6.0,7.0,6.0,7.0,4.0,5.0,4.0,5.0,8.0,7.0,3.0,4.0,5.0
28546,20213871,23655,0,3.0,6.0,5.0,1.0,2.0,10.0,5.0,5.0,3.0,8.0,1.0,4.0,3.0,1.0,9.0,4.0,3.0
34442,40412826,18347,0,1.0,1.0,5.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
29571,20210041,24262,0,3.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,7.0,5.0
34472,30300976,558,0,9.0,2.0,2.0,2.0,9.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0
34446,30300511,11696,0,5.0,8.0,5.0,8.0,5.0,9.0,5.0,5.0,5.0,9.0,1.0,4.0,6.0,6.0,4.0,5.0,1.0
27610,10101676,24391,0,7.0,3.0,2.0,2.0,7.0,9.0,4.0,5.0,3.0,5.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0
27614,20206796,4980,0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,10.0,2.0,7.0,2.0,8.0,5.0,5.0,10.0,4.0,1.0
27613,20207161,8044,0,5.0,5.0,7.0,4.0,4.0,8.0,6.0,6.0,6.0,7.0,7.0,5.0,7.0,7.0,4.0,5.0,2.0
28570,20214626,22182,0,3.0,8.0,9.0,2.0,3.0,9.0,2.0,9.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,7.0
27613,20201626,21960,0,6.0,3.0,3.0,1.0,1.0,5.0,5.0,6.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0
28315,10110351,12143,0,2.0,9.0,5.0,6.0,2.0,7.0,5.0,7.0,7.0,8.0,6.0,8.0,5.0,5.0,7.0,7.0,2.0
28557,10113436,21624,0,3.0,4.0,6.0,6.0,2.0,8.0,5.0,5.0,6.0,6.0,3.0,4.0,7.0,8.0,3.0,5.0,5.0
28374,10109451,21442,0,3.0,6.0,5.0,4.0,2.0,8.0,6.0,8.0,6.0,8.0,4.0,9.0,7.0,6.0,6.0,6.0,6.0
33708,30302476,19194,0,5.0,4.0,6.0,6.0,7.0,4.0,6.0,6.0,6.0,7.0,10.0,9.0,6.0,6.0,3.0,5.0,4.0
33709,30303636,8582,0,1.0,10.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0
34639,30314961,25804,0,3.0,5.0,7.0,3.0,3.0,3.0,5.0,5.0,5.0,7.0,3.0,6.0,7.0,7.0,4.0,5.0,5.0
28526,20218346,20490,0,10.0,6.0,6.0,3.0,3.0,1.0,7.0,7.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0
28318,20215956,14633,0,2.0,5.0,5.0,10.0,2.0,9.0,8.0,8.0,8.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,1.0
27312,10102506,14025,0,1.0,2.0,9.0,4.0,3.0,3.0,9.0,10.0,6.0,4.0,2.0,2.0,6.0,5.0,8.0,8.0,2.0
27312,10106816,8782,0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
33872,30323346,13754,0,1.0,2.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,8.0,5.0,7.0,9.0,9.0,8.0,8.0,8.0
34653,40402066,25433,0,7.0,7.0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,6.0,1.0,3.0,1.0,3.0
28562,10113901,18481,0,3.0,6.0,3.0,1.0,3.0,10.0,4.0,5.0,4.0,10.0,1.0,3.0,4.0,7.0,5.0,5.0,2.0
32832,30311371,2310,1,8.0,6.0,6.0,2.0,3.0,10.0,5.0,2.0,4.0,5.0,1.0,4.0,3.0,3.0,9.0,4.0,1.0
28501,20218371,21209,0,6.0,8.0,6.0,5.0,5.0,6.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0
27565,20201011,27980,0,1.0,10.0,9.0,2.0,3.0,4.0,5.0,8.0,7.0,10.0,1.0,9.0,8.0,2.0,8.0,6.0,5.0
27504,20216086,15785,0,1.0,3.0,7.0,1.0,2.0,5.0,5.0,5.0,3.0,10.0,1.0,5.0,2.0,3.0,10.0,4.0,1.0
27539,20206741,1888,0,5.0,6.0,5.0,8.0,7.0,4.0,6.0,6.0,4.0,3.0,5.0,2.0,5.0,5.0,8.0,5.0,1.0
28348,20216936,10043,0,1.0,10.0,10.0,1.0,5.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0
28374,20211786,8882,0,1.0,3.0,8.0,9.0,4.0,4.0,8.0,9.0,4.0,4.0,2.0,8.0,5.0,5.0,5.0,3.0,2.0
34480,30300646,16261,0,10.0,10.0,5.0,1.0,4.0,3.0,3.0,10.0,4.0,3.0,5.0,2.0,4.0,4.0,8.0,5.0,9.0
34652,30303161,15813,0,5.0,5.0,10.0,10.0,10.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,10.0
34442,40413791,6510,0,1.0,5.0,5.0,5.0,3.0,10.0,7.0,10.0,5.0,7.0,1.0,7.0,1.0,1.0,10.0,5.0,4.0
32712,40419236,19523,0,3.0,8.0,5.0,5.0,5.0,9.0,7.0,7.0,5.0,8.0,2.0,5.0,7.0,5.0,5.0,5.0,1.0
32817,40420586,12786,0,3.0,6.0,9.0,8.0,5.0,8.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0
27376,20209566,28673,0,6.0,6.0,5.0,5.0,3.0,5.0,7.0,8.0,6.0,8.0,2.0,8.0,1.0,6.0,6.0,7.0,4.0
32708,30307611,15803,0,2.0,9.0,5.0,9.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,7.0,5.0,3.0,9.0,6.0,1.0
33706,30316946,10204,1,6.0,4.0,5.0,3.0,2.0,4.0,5.0,9.0,4.0,5.0,8.0,4.0,9.0,9.0,7.0,6.0,2.0
33773,30314741,20466,0,3.0,3.0,5.0,3.0,2.0,7.0,5.0,7.0,5.0,6.0,5.0,7.0,7.0,7.0,2.0,7.0,6.0
27612,10104656,9632,0,9.0,6.0,7.0,3.0,7.0,7.0,7.0,6.0,4.0,5.0,6.0,6.0,8.0,8.0,7.0,4.0,1.0
27330,10111996,4969,1,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,8.0,8.0,2.0,6.0,6.0,4.0,5.0,5.0
33703,30317466,6213,0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,4.0,4.0,10.0,10.0,1.0
27203,10112191,18787,0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0,5.0,5.0,5.0,5.0,10.0,5.0,1.0
28358,10112491,12183,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,10.0,8.0,8.0,5.0,5.0,5.0
